project;commitHash;changedfiled
large-refactorings/dubbo;27917f2e86bbd97ee047d69817730a57bdf5ad6b;3
large-refactorings/dubbo;c60a823cf727c00bdb5ca92b9a36c36e0bc62db5;1
large-refactorings/dubbo;e3c0b0d17816b8bd397959243353236b1a6ac507;1
large-refactorings/dubbo;7115f2fe96f604586e4224fbcb77e62482090924;2
large-refactorings/dubbo;d24e0016649893ceba9c083a5e1edeccc279c545;1
large-refactorings/dubbo;2c4dc6c8796e12866c07dc358e3247e77ea8fc4e;2
large-refactorings/dubbo;6b9452afb330194279e1998bc03a1159895c89e9;1
large-refactorings/dubbo;66139d567eef8198101368b5d8ea37458767cae4;1
large-refactorings/dubbo;47e582e6edd292ee6586bab398f628ac8823e7ac;1
large-refactorings/dubbo;6589f5e56afcec617f89c22510bbafabae1629e3;2
large-refactorings/dubbo;63cd838a387448a598380efc610f2b14e74cc3d9;1
large-refactorings/dubbo;0d9c1cbeea4e839a9b05e1afc87aa45a4b41e0f7;1
large-refactorings/dubbo;45cd6720ead30a1226af2b5fe552759ee795e767;1
large-refactorings/dubbo;58b51cd69fdf6573010f01eda0a4f2f6ad057f32;1
large-refactorings/dubbo;2c266b8c416757cf16f170d103f8ea23e50fd630;1
large-refactorings/dubbo;398db21fdd2527fe076155a379a2d2f16cddc276;12
large-refactorings/dubbo;4b87db938986ac7037093af6685ab3f5cf2e34ce;1
large-refactorings/dubbo;31b72fb1a35ab302ba58999312bbb9ccce851e25;1
large-refactorings/dubbo;677d7127a093da43914b547212dbf88ba437aa57;1
large-refactorings/dubbo;d423cf68fac9004d44d39542a001855d38fecf5f;1
large-refactorings/dubbo;3a75e4dbadabebeac1cb8f526af7d8d5eb418547;1
large-refactorings/dubbo;9c604968c4700bb3146f66e3a917bc50738e2c0b;1
large-refactorings/dubbo;8c8834dadc5fcc4ad79eb0d5ad5af1a38fbdac12;1
large-refactorings/dubbo;b8b16fa4604e55487f2a42e5567a33df28abb554;1
large-refactorings/dubbo;6bab63733143479afa2a37cd2b356532ce050786;2
large-refactorings/dubbo;af80dc5f68b8ea99cadc684bed50b85ccf22e451;1
large-refactorings/dubbo;d75ea74faa596fb1be484155e447a6a026014e24;1
large-refactorings/dubbo;fd805181b566f6149e807f75b2b2c5b3b678041a;1
large-refactorings/dubbo;7101560c84596b9f028400d2079cb40776bd34d4;1
large-refactorings/dubbo;3489efc6a0d0b8f6987b27b0df6118e584066a48;2
large-refactorings/dubbo;51de11b4455abbaabad8a78dbb28558149ff760b;1
large-refactorings/dubbo;88aadf92434f3ccb0d23fad0e7a59903361538b4;1
large-refactorings/dubbo;c48015f9fc85ed774057655ff200c84409f15d6f;2
large-refactorings/dubbo;07d3b305766691e75bb4e00b51dc03540853f3d9;4
large-refactorings/dubbo;405003ac67d3530cc7318e2c64cd97edf4d36660;1
large-refactorings/dubbo;b7bb99449565ac7ca55c1d7377ec3177f3fd9993;1
large-refactorings/dubbo;ba387a902bb87b4451cc2ed513d2a5098912f12d;1
large-refactorings/dubbo;a9702a55b15a98c79cacb731ce611b2010631ca6;1
large-refactorings/dubbo;89711661d3ca46f78791dc2186c4d8b65ec212c7;2
large-refactorings/dubbo;cc71cd36f6acecaff5b7c92fbb617ad5b83d70a6;1
large-refactorings/dubbo;2d19ea5855eb51c8d186a52c2a14a0932ad1fc46;5
large-refactorings/dubbo;976fb0f65efbb321f09d8dfa75a534cc30763d4e;1
large-refactorings/dubbo;8cc1164f65463f5d8e1a01b00694637794e2cd7e;1
large-refactorings/dubbo;977bd905c306d3ce08994eec616b391432275d4d;81
large-refactorings/dubbo;17becc2d6676be84b01c0d15a81c5f33f85d21d6;1
large-refactorings/dubbo;a578cb7b9a3a393c870123f3fea42ff4f18f0090;2
large-refactorings/dubbo;041a94348c205bee132ba291707b32818075bdb5;1
large-refactorings/dubbo;bd76ba04e2faeac79a36e88f600a311a2324b491;1
large-refactorings/dubbo;db0b7e09827e3616f8b03dd6ba713e941018100c;3
large-refactorings/dubbo;8bdeb544c199f752fc9c8700eef48675230603e9;1
large-refactorings/dubbo;5ad73574bdf0f4bbf38ce151a521b3368be48256;1
large-refactorings/dubbo;105a0c7d11d6e96f6ba692751b805a4a522dbd32;1
large-refactorings/dubbo;7ddef5ab61dfb868e9d0c683b44f2effaca24df0;1
large-refactorings/dubbo;e4dea029546efe9e7a6184ad528560e62303ce02;1
large-refactorings/dubbo;841f6c2612d049ac0aa8bcbb6a00dad8d77a6fca;1
large-refactorings/dubbo;a4140d2aa8cf7f6396a06d6cbb39c914efbaa6d0;2
large-refactorings/dubbo;935fe309267dab0b555d7308263f59fe88222434;1
large-refactorings/dubbo;6ebd62462cfa5980739e68c7c4790f163f16e11d;1
large-refactorings/dubbo;3416402ab5734e120489718b0a873c32125ef38c;4
large-refactorings/dubbo;b90c3b393ab7f57e371383da83ccbc49fe2cde02;1
large-refactorings/dubbo;e3f8af756d3de9e5ed00c453e804cec548a33571;2
large-refactorings/dubbo;e8970a0e7421f1166847b69a06ba094971ddce10;3
large-refactorings/dubbo;3dccbc6f5b53bf666ede8a2c7afe1efe93e0922e;3
large-refactorings/dubbo;f489972d43a44aa5dc3edf1c5d4f0c1c38ec05de;2
large-refactorings/dubbo;4f8ed015f9919be2f102218225b602fde99d3113;2
large-refactorings/dubbo;645152af6f574ebc053becb4e11d1a946fa7899c;6
large-refactorings/dubbo;0e3b0073886c46c6899302b1927054c052900889;2
large-refactorings/dubbo;737dc2446822faf5c16c4baf4827de4885c4c96b;3
large-refactorings/dubbo;570a0622116488ca814b831ce845de0040f79713;5
large-refactorings/dubbo;efcb0f3b32366a32ede235219bec528a54db5f1a;58
large-refactorings/dubbo;5a98aa2e6710b8f6c4cacd023751abb75e539236;2
large-refactorings/dubbo;2fb8bd5f0126ce9a21741a45619a9065433bc949;1
large-refactorings/dubbo;9754b4decad728056268414ad9cd6fd50014ce00;1
large-refactorings/dubbo;00a1d3045fdeb812902131e7179bbf2a40917cd6;1
large-refactorings/dubbo;ae562840557bae790e56c1d6d2a82a4ba055790a;20
large-refactorings/dubbo;955a1a77fee69e66538cd10873c416704d8d0d9a;9
large-refactorings/dubbo;5ed0e9fa90f1be28f4fdc6a0ed57f38232fbe023;34
large-refactorings/dubbo;8c17025b96f715412459ae7124fc1f8054c10119;3
large-refactorings/dubbo;c48b87e83585b0a90e648a0857ab531756186733;57
large-refactorings/dubbo;228338e64dbeca50e8fe13940b5d0e8af89c51e0;2
large-refactorings/dubbo;5aaa11bfa032e812de646448bca1c4624059c5ab;3
large-refactorings/dubbo;95f22d0a4f0c00d5e6f0964319cd62b7c5b03a0c;1
large-refactorings/dubbo;28f39a606bd0f3498bcd2b071504a41c5dcda746;3
large-refactorings/dubbo;4ecaddfd6bf22168f4c3e37bdc53a6ab24b17629;3
large-refactorings/dubbo;1ad013314719b74018e434cd87b5a9f855c09dc4;1
large-refactorings/dubbo;b25f1dc780bf8dfc2f10acc231f8230a4938c565;1
large-refactorings/dubbo;e17270222f9840f330ce37a98260aff4cf2136c1;1
large-refactorings/dubbo;3f8e47f43c2656ace28165cde8a4d64013922643;6
large-refactorings/dubbo;80861908594d9cd8a5ad0e782d591be70f2979a7;15
large-refactorings/dubbo;650fb228f2f91df8172d08263884994fe3dcd2f9;1
large-refactorings/dubbo;546f87f96e0a7a83032ab04273cd39f0cfb08cb3;2
large-refactorings/dubbo;dfdde1a6bf906415dda6c46ae860d168efe45401;1
large-refactorings/dubbo;4a221d92b1154b9daf28a96035d4e6097dd9ad72;1
large-refactorings/dubbo;f9485dee334eb2b4432c0e4acb2035aca1355d6f;2
large-refactorings/dubbo;3ecc37b0d11304f7b741e91fcb29f62ff9f253a6;3
large-refactorings/dubbo;1b7bbae15c4e225a93b2cfee4fb98263fdb4271f;1
large-refactorings/dubbo;f2e74a9cb8490b6037d24f62195d1cef92f383c1;2
large-refactorings/dubbo;63907bc7cca5608d082dace082a1c80bb5fa55ed;1
large-refactorings/dubbo;e41a5687925092879f24ee8da644b63c456624c3;1
large-refactorings/dubbo;5ca8687cf4d64e14ac8d870c04998aa903773134;2
large-refactorings/dubbo;2096288912e29e0225865943afdfb97a14da1c00;2
large-refactorings/dubbo;2060ed880e0d1f380fbf89d39f7c48f153ff71db;1
large-refactorings/dubbo;1caa706bbbbec5f041cf756b9f0cf38935b3cfe2;2
large-refactorings/dubbo;0acac3f4015823f5ea6236cdf43b73c424f6a5a4;1
large-refactorings/dubbo;925bc13ddeb3d4a75b2170b2a4987da694095c9d;1
large-refactorings/dubbo;ae19c902ba30a468ff4dbc75b0fa38e146831602;57
large-refactorings/dubbo;b0ed9c3d446236b919bfe4adce6e09c20deffe25;58
large-refactorings/dubbo;a55c10d7c5a819c80f4252299ea49dd20feeeb47;1
large-refactorings/dubbo;85310c7d674e0f0f0951c9a605e6dda37d7c262e;1
large-refactorings/dubbo;873e8e01bf2ccaed607ed580de99658d7aace443;6
large-refactorings/dubbo;14ec569de9ecf1a837b124c349aa80bdb83c900d;1
large-refactorings/dubbo;90aebf0f972e1db5f32e5c23f049f2849e00eae7;1
large-refactorings/dubbo;e3a4dfd1bbe5dc9bd47b5ac9b6134b5dbbfe8514;2
large-refactorings/dubbo;f1ef1e0461ef2904dc87ad235c553eb970b8de2c;2
large-refactorings/dubbo;d103c22661480307535c8f8db78519d9e3293fbf;11
large-refactorings/dubbo;429c0e86f505e2fbc64d7be017d3ce22950ba41c;1
large-refactorings/dubbo;5477388ff3175d3ceaacfbb1a3e6f70d2445783b;6
large-refactorings/dubbo;220aa6d289a23f97b955242bc7b34e9f977689fc;22
large-refactorings/dubbo;788f373183523f1ef6bcf53127accef20d42f1cd;3
large-refactorings/dubbo;0cdf517bdc4aa39f610dd28b76fe0678a10383f3;13
large-refactorings/dubbo;4838587791caefbaf6b96f389229265b2dfa4204;2
large-refactorings/dubbo;1ba66ceeaa54593c66622b6bb62869c1cb2e9d35;5
large-refactorings/dubbo;1a91825f664b16005a725cc05c3b748c05d4df7f;57
large-refactorings/dubbo;b2be1f6ed283cff60e10073040422a5fd662a25c;2
large-refactorings/dubbo;fdbf715757638d7d1a73855eb133700d13ba9ed9;1
large-refactorings/dubbo;8ccb6ebd7e830e3a5a7fe4077c9004f1dbf1971a;1
large-refactorings/dubbo;9958282387ce21db0c0e6dbfb598ed4be66965f2;3
large-refactorings/dubbo;40f6aa62630860298304f10954f28eaa66ea21ef;1
large-refactorings/dubbo;967d11a19bd4804b71cead59b3d327b392bd9a51;1
large-refactorings/dubbo;d6c71dace0c51141a3a9666127a1f67d87c05330;1
large-refactorings/dubbo;eb141e6bb726abe5e36ffc0ff5bceb89ca7bae99;1
large-refactorings/dubbo;aa791b214c49ed38ff953ac31451b81215b986b8;4
large-refactorings/dubbo;c7ef18b9c4bfbb2065bd1344375d5490130032f6;2
large-refactorings/dubbo;4d56123005a882bf7d0322b20a796ee225506e24;1
large-refactorings/dubbo;f8cb608c1eb242544be640f3ae994391729b2175;57
large-refactorings/dubbo;bdf15583176e620e92b443e0e8f9380bb514b113;1
large-refactorings/dubbo;36dcd399e0eb340a696fd2cbdc9db67ad13403d8;1
large-refactorings/dubbo;f4f11304ddd613a5c58770426072c4ecfbbc23ef;1
large-refactorings/dubbo;2502142dc489972d39822d8747cb58fcf27bd6ec;1
large-refactorings/dubbo;e539b1eb1ee21855cd0d23988f1e2241b40e1403;2
large-refactorings/dubbo;ccba3c81e25e9554dbeedd199c3c9826f52cece4;1
large-refactorings/dubbo;671b00948eab19aed6bc146280d9bb5c8a933eae;3
large-refactorings/dubbo;7c33f8728a38f606fe962dc64faeed2455392305;58
large-refactorings/dubbo;0cde2b3a3d0a1d4f28a6642557ece15a9fe60a48;1
large-refactorings/dubbo;5fbd2bd9bddaccf78738b13f68c83ea8f2be7832;3
large-refactorings/dubbo;96c3193f1cf0b4687ef13be81b99b5ed99b7c455;1
large-refactorings/dubbo;9fc3351c43119f0c141ee9e960ef068df61c2bce;1
large-refactorings/dubbo;f6a739e492d368ab06d4c59d13b084c2111bd6ad;1
large-refactorings/dubbo;d01ebced288cb5651d3a1ade47848acc17a3cd69;4
large-refactorings/dubbo;08eaf3e1d0101a349510a808b7f50aa5114750f4;4
large-refactorings/dubbo;8869b8034a00c0cdf16c809f9d0e179632a6c583;1
large-refactorings/dubbo;b89577cd55e4b33dc200535aeeeec983b3f8301b;5
large-refactorings/dubbo;560386d712b786797e483d510d0b235669792db3;3
large-refactorings/dubbo;cdd96fbd0924adeac35b13315d286e724278381d;1
large-refactorings/dubbo;8b7ccfb2b7dfe09f0df89d45be541a4740f0bdca;1
large-refactorings/dubbo;418a525ef193db22b230ea908371f32bf8845d16;1
large-refactorings/dubbo;a893c6bc205f7739e40670d4dcc5b9833aeac354;3
large-refactorings/dubbo;02f81889970642f1afbc8e40e7a142bba6552298;15
large-refactorings/dubbo;ef9608c0c756fcffe331dfea5d75b87a892686ad;1
large-refactorings/dubbo;254b7e331b41505dcf42897dd9f2d062c53b4fc3;2
large-refactorings/dubbo;786271cc139ba223b4e184970bbff29dd94efde5;11
large-refactorings/dubbo;c33be998ed9486a7cec18b20b220eff44a8b975c;1
large-refactorings/dubbo;6236f4cf6eb54865dad4e6a7102c9d86e694882a;5
large-refactorings/dubbo;4f4d5fd2299be6c748e5c5e1203cc8b7ea176d73;77
large-refactorings/dubbo;c494110b5f2c6636369aff51db717b08bb065e70;39
large-refactorings/dubbo;6d981357d2f8845e3e213022e399b3c9d1080e78;1
large-refactorings/dubbo;5d39df0087414fe5971933634bdd3239c9ef4beb;1
large-refactorings/dubbo;d77507d9227fba10dbfc1afa09c43554ad1c2abe;4
large-refactorings/dubbo;51f83f0ab3243f7e53250f26f2bbbfb35f60046c;3
large-refactorings/dubbo;9c1b50842e8ff679a73a9a46555a18b439fd937a;3
large-refactorings/dubbo;3055754b36f0571229436ec033399d4ef8ad470b;1
large-refactorings/dubbo;01c6f698ed8c95f9b4d4d89813da38e69891614f;1
large-refactorings/dubbo;204441ef2bb17c077832494de089c23424f23f4c;1
large-refactorings/dubbo;e6bdff91f21f9bfd3f4f58b75a9bcc642e17da87;2
large-refactorings/dubbo;067b38966e15909ebbc2ded92f8d372aca265f33;1
large-refactorings/dubbo;2b774739d769157c1793bd1bdca9d30dedd231e2;1
large-refactorings/dubbo;6ab82bf9dcdca6b83c4eb3f53a1b3976b75e7df7;1
large-refactorings/dubbo;33dad08737c620641d51fc8d074cbca78703b3b1;6
large-refactorings/dubbo;526d6843e74cb5d9b7d2b48e987501e49c9bd94e;2
large-refactorings/dubbo;c1c290edffb83a98515206f4ef27ab7d2c633744;2
large-refactorings/dubbo;1e93800f8f33b516893b2552076f865df9bbfc77;14
large-refactorings/dubbo;537207efb77b40e305691ca1ac4bf0421a19d700;1
large-refactorings/dubbo;e85118e5f2741597875669eb6f9eda1aee59cb77;2
large-refactorings/dubbo;4eb0bde42dcb65fea5f54ed54769713433c279c4;1
large-refactorings/dubbo;f32e7c5557bc14ee5892cb3bd4693456c8503c3a;1
large-refactorings/dubbo;8d78529ea0adc23743ba45a96f6649abb144ccbd;1
large-refactorings/dubbo;daa5f0d34a9c5d237129fa7d3f65e2805f12169d;57
large-refactorings/dubbo;09b68957d4587ed75bfae31f1304836880e2c2dc;1
large-refactorings/dubbo;5dab2eb68231100bd6889d3981cc4167989a9718;1
large-refactorings/dubbo;71fd8e0dfde62f50738c3b1149214ff24947efad;57
large-refactorings/dubbo;e0c6d2ef681e01f182c37b2b6528be05288e8a08;1
large-refactorings/dubbo;1d92b9e5795372d809f23c98cb15b6da479850af;1
large-refactorings/dubbo;9ff415b086c7ba30ce13a1ef08e1f62aac596fef;4
large-refactorings/dubbo;1972d709c417cac1fd7c509b4ee08320f72316bb;2
large-refactorings/dubbo;3db678f3db2deffb85b9d5bf01fc9de18e9e0f52;57
large-refactorings/dubbo;43f4c6e9486c1958899f408e34a69315e63b0992;57
large-refactorings/dubbo;7376e042e216ac2041dbe4928366d3dd0bbb5e4c;1
large-refactorings/dubbo;edbb49e6317d0a895aeebd45dc3e52071353e65a;1
large-refactorings/dubbo;22a7c40d66898c56119c5677f70c60fedc7c3b0d;1
large-refactorings/dubbo;b6963be48f4f99ca1bf6b76ed173e9bebcbd8d84;1
large-refactorings/dubbo;e7ae53cb92f07e432b2591427f73b9425e9d5b56;1
large-refactorings/dubbo;74a745610e4170db38f585116238f277553f6202;2
large-refactorings/dubbo;9b26e5cb74761fe9b0b9fe4a2f8d359366eb0ff0;1
large-refactorings/dubbo;dceeeaa0ccc89924e08aa90cb67b23a9b25ae652;5
large-refactorings/dubbo;e30c6b89c75feca1bba18ce65b1bb2a35828c188;4
large-refactorings/dubbo;c1931b6b20b2e16fd5b9d58c4a6ac9c9cf695214;1
large-refactorings/dubbo;7af4bc6cb8feb06a49104433b73b7a26880129d5;1
large-refactorings/dubbo;bf0eee922ba995e78533ae7e8983518c4be247e8;2
large-refactorings/dubbo;17243e753dbae00971f3092f5cdadefcae6b4851;1
large-refactorings/dubbo;e3f18028c89836e5c2773f0eba74ce0fb93f30cf;1
large-refactorings/dubbo;2887e2aad06cb685125cc2b6e1f3f39b6ba207d2;1
large-refactorings/dubbo;ee6931b87516ac2caa82fda55ab82e599956b0ef;1
large-refactorings/dubbo;07c7220ffb548b0b55a24fe0774268843b8c19e3;1
large-refactorings/dubbo;8f81193f19a2378a024fea73b6afe97c1f563956;1
large-refactorings/dubbo;e71a36a6288114f8ed29f9b7137ffe1c6a09009e;1
large-refactorings/dubbo;9c0e3c6a931879a9e0c968a1db7a0cf48b2933d5;1
large-refactorings/dubbo;c3618b50e15dc529a85934c941ead6901d8a3465;9
large-refactorings/dubbo;5495e3003f182a61855dbb41e54a4cb0f16a949e;13
large-refactorings/dubbo;edbae2a7a352610e2118f36919adf95eb7ab70d7;4
large-refactorings/dubbo;d985458c215c53362586fd06fb3a75c30b9cd367;17
large-refactorings/dubbo;a989a2032dc00dc4af95d76619f64b483b84925e;1
large-refactorings/dubbo;11cb6fc79b5e7a36197197c0c50d468679407791;1
large-refactorings/dubbo;f7acfae9af5e817931eeefb2689cf9626d763602;1
large-refactorings/dubbo;4a57a672817adbf77b6ddb0a5205ee5bbb20f06d;5
large-refactorings/dubbo;ef73ba245ca46fc38cd53a85292cb2db147e0bbe;3
large-refactorings/dubbo;f021e010b19c46f2c67ed59873c0a92339cbb2c1;1
large-refactorings/dubbo;bb7232b465baf79eb1be31ccd1d21daca2f2129d;3
large-refactorings/dubbo;66e5a91cf039d44b1918443a6afc56b54496eb2a;1
large-refactorings/dubbo;c04145693c53620081e904c9fdee7a3c6a39b1cd;1
large-refactorings/dubbo;5c423fd2531683a2d339120a4ab24a4319b18211;80
large-refactorings/dubbo;fda67ee65e9496ab348b6e814f074043aea559e2;3
large-refactorings/dubbo;b863a9bb29f2dc5d0dd490d7b264b8c57b9961c6;1
large-refactorings/dubbo;3c8f72999a288b93842e4f5383394f2ddde864a8;10
large-refactorings/dubbo;5afeaebd2f39c5118e2a4e86a29e0fc1eb0f4cf7;13
large-refactorings/dubbo;7e54e18dcdaa65daadaa70a1dde0ed28bf52b5a5;18
large-refactorings/dubbo;b963645de3a213b76e1167f7dc24ab300a363fe0;4
large-refactorings/dubbo;8d0dd7a5b3610f32addfe219f8b7550bf7963c4a;1
large-refactorings/dubbo;74c59db31ffad805615605eb4dc15a34483d3992;20
large-refactorings/dubbo;f9b59c01d939664566b89162fe0ae0b7e84195cb;1
large-refactorings/dubbo;054ba847169128d45f35329a63622725db6b938c;1
large-refactorings/dubbo;69d1835e973c873ef8f95946708956ce871d98fd;49
large-refactorings/dubbo;92f28bda385ac79954672a499c5acfda82ca9f39;4
large-refactorings/dubbo;238d620120695d9a17469765cd4d3bfec86dc2fc;3
large-refactorings/dubbo;3c6f8aa3867c7759cd1b8ea9e187d6a99f955fdd;350
large-refactorings/dubbo;dab95521d246c05c82902d80e1265bb8d9419f93;18
large-refactorings/dubbo;0c9adb589ba708f5a250d41447f8e239ac8747cb;2
large-refactorings/dubbo;b04603124daec3f2cdcacf1c33216732683835de;39
large-refactorings/dubbo;2d44477553068a5c0dc78254ce941fffccf67cac;4
large-refactorings/dubbo;10a3d8bd54876199202b8fac670a81524fa0ac79;1
large-refactorings/dubbo;56bc67cc2fd2e1dabe1c5401b70b153b1b5ff52c;1
large-refactorings/dubbo;dc735c52c309ae3529c89a5857af1ce2bb0d6c46;1
large-refactorings/dubbo;83d48a77d5a459e1dd16f9dda784a6636bcad8ac;1
large-refactorings/dubbo;532348dcd9c43dad800bb4519d636a5d4eab7c03;2
large-refactorings/dubbo;963d2710a8cdec7014803ea2bc24618b8d509340;5
large-refactorings/dubbo;fa2d1145525178d20bd429ab380452515110a08b;3
large-refactorings/dubbo;fabb22f96d1eb0014e24afaf36721f77f9e3e77d;1
large-refactorings/dubbo;8fda9c757058bce25d04f8e6b4afa62c38cb911e;10
large-refactorings/dubbo;bca7007ede669d68926b3e4afbe5cd3422dc95b3;4
large-refactorings/dubbo;783ae311a8198227da7c5adaccdcb212915a2d61;2
large-refactorings/dubbo;e7798d9b61317b38bdbd8205cea5c390cc93fecd;5
large-refactorings/dubbo;89a27ce1ea4570bb32fbe47304543cc77d6a6fa4;6
large-refactorings/dubbo;40984fd0295b4b0283ca190945b066e44b5e9d9d;2
large-refactorings/dubbo;baf6fbcf49e8ddf47cac1fbc8278f251c5d032fd;1
large-refactorings/dubbo;4712cf87b50dd429442ae53585f1bb65c3994916;1
large-refactorings/dubbo;2a14a8cb35c621fe2456bdbb70c5d6b34df60916;3
large-refactorings/dubbo;8c4974690b39de331f557efc625feacad9e26a56;6
large-refactorings/dubbo;82c79fbf0166d39291de473a6c1928b791baa2a2;4
large-refactorings/dubbo;fed6d6daed8863baba762e7eff3d3a1a348d8221;1
large-refactorings/dubbo;63f2590e567465c47f74a479d93202550b92a4dd;1
large-refactorings/dubbo;78acbc9d12808e25238e2fa551f132f7b1854567;3
large-refactorings/dubbo;81ca7e9f785941688912dc1f6b6eb720b10d35a2;3
large-refactorings/dubbo;443616d64a6f4a95f825d7034f16e520131df628;13
large-refactorings/dubbo;e624f2d2bca19f00f109b086ce3a5bb066007b94;1
large-refactorings/dubbo;a4a0472642235ab701a31d9a67e507e32529e9bb;55
large-refactorings/dubbo;137b2dc56d84905268c3371b59539c80cfe58b9d;1
large-refactorings/dubbo;20c1f7fc265d00ae7d384090db2825557e0d5e1d;1
large-refactorings/dubbo;be053afbaa355071eb890f6bbea0e9bd8b00649c;9
large-refactorings/dubbo;b575549c4cad1bc82bac2f9527ea5fa1c18ec7d3;9
large-refactorings/dubbo;215e1405b7742fb93b375ec76f6abf61db638b3f;3
large-refactorings/dubbo;a5843b835bc7bc1641989e4ebaa56b8a732a7c71;14
large-refactorings/dubbo;300c9364fb0f315c92bae4945ee8f4b95d37ee21;55
large-refactorings/dubbo;7afd9351cfac4a6342cea6afe41d92b70d1e78cc;5
large-refactorings/dubbo;e0db71da2a36db3b0bc886c1144932562a5a9296;2
large-refactorings/dubbo;cf18a37e1c1bd96230543dcf52090874d889e918;4
large-refactorings/dubbo;82a362f0f9a8fd6d7acbff50e0ff320161e30e7a;1
large-refactorings/dubbo;f74e7d9c83319b97cdec7cb8791577bbef41c8ba;1
large-refactorings/dubbo;6002838cf7a80f1d9fd230051e5977e0d0e8e183;1
large-refactorings/dubbo;dc1a4ee136b86e3d94fdb3b131c72f14be5d85fa;55
large-refactorings/dubbo;6ee2100c81e04d090e7a7869f4862fcb4899b275;1
large-refactorings/dubbo;d62835c64d9578bdc8e3026696f224a01dbd6cb2;56
large-refactorings/dubbo;6c30484b834dbd27ca1a10a3fec9a84850ec1077;1
large-refactorings/dubbo;6f6fd98312ffa7c88e6ede7e4ed0ef9427bae6bd;55
large-refactorings/dubbo;3f8eb6897eabd1ca4b16acea422f5ea7f9c56504;2
large-refactorings/dubbo;d4ce4a8ab829ce84c4afba8547e262fb3c69af7d;3
large-refactorings/dubbo;deb1f45a51e7ff89f9a14a23304dcdb93a7523a7;2
large-refactorings/dubbo;d408f57e0dfb625ad1c9f22db62e66add9ae730e;1
large-refactorings/dubbo;776a0d55d51ea1c4acb24c102ccdaa521fc1c2d6;1
large-refactorings/dubbo;3423baf2aa81b1107579ec81542ee76c6ce73799;1
large-refactorings/dubbo;623bfc3c673db924168e37037a916a67d23b5ea1;1
large-refactorings/dubbo;ca1d764ede20fa133cbd353d4e1c35aadbf897b4;1
large-refactorings/dubbo;83b69b79510f7faec8675e332868b2e4314c05f1;3
large-refactorings/dubbo;1c5fe7361c6c8d68bee3993a7670b1dac4ce47f2;2
large-refactorings/dubbo;e503a3012d1464cffc3c98dc08e4ee31ceaa9cf7;55
large-refactorings/dubbo;36c50b55d425c1fe1d856e332f6306a56023492e;1
large-refactorings/dubbo;d4cbb5f067f13be26b785c74152956c6672f9608;3
large-refactorings/dubbo;53f5458cc5f409023123100e2595bf29fb35e6b6;6
large-refactorings/dubbo;cb48f250eed039d3b5bc6a8cb81e468c4b31effd;4
large-refactorings/dubbo;8ee3b2a3647a11b2637a1b0f310c636744c6ee72;3
large-refactorings/dubbo;68b7efdbaab331b21504ba645a6ac8b342ca85e3;1
large-refactorings/dubbo;3d0f517a221e08178c6211200554b2d6f2d7d42c;2
large-refactorings/dubbo;f6cea421b064c55afaee78d6269807ea5388c52d;1
large-refactorings/dubbo;5edb6a06331e90d2e783815fda8c9a1757438e91;1
large-refactorings/dubbo;08c151fd79fba481c7415bc04046206b0dcfbe05;1
large-refactorings/dubbo;7f3fabbde6185d66d667d853a198ef9e7ad5366a;2
large-refactorings/dubbo;7eb76628be3871855a743daa2f2ce5cd81872a00;1
large-refactorings/dubbo;a2189d1fb6906e2878985ecee758876c0d8902aa;1
large-refactorings/dubbo;b8a90e89b8ca96a4ebd6147278cc9037f586c1c9;3
large-refactorings/dubbo;362071effb829115e6bb36dcd7736ace928ebbcd;1
large-refactorings/dubbo;c73252f0c5004e4056ca2ad95fc6c79b4ddddb04;1
large-refactorings/dubbo;20d5a66e74622140415b89fe8478a7400671fa82;1
large-refactorings/dubbo;aa2c118d7d14deb08293aadb2140baca73d4b87d;56
large-refactorings/dubbo;2f2c77eed1d2198cfa322afd90d754bf71bbf1ea;1
large-refactorings/dubbo;e6a2c3730393fd2b5fe322f73e18f8a45ea3ab4c;2
large-refactorings/dubbo;124bf441db22d1af49bd926d7f035669880baa84;1
large-refactorings/dubbo;b0e903e04f0ec7e8da3a92d73cf5577dc322ae3d;1
large-refactorings/dubbo;bfac27b7fe7fb1e5439604a73e0fe59db01f1457;1
large-refactorings/dubbo;3507f72adb25b323d9436fc51cc7dd9a98fed475;1
large-refactorings/dubbo;5763254f0a674e4223f8b4f39901ee7cf146b392;5
large-refactorings/dubbo;fcf76141f9f41b8cf76f6f813e89b6a710bc6082;1
large-refactorings/dubbo;4269065daf1bf3f6f65d078e8677e3a11c84cff4;5
large-refactorings/dubbo;1f06f78d0af4f6e90063702c68b3a1231294be2b;5
large-refactorings/dubbo;af832920cf0fcd2ca507452a9db82c04c736ebea;7
large-refactorings/dubbo;a744e3961f48fd0acff9c60da40108bceaebe0d3;1
large-refactorings/dubbo;937520600d64ee8e7fd79fffe87b3233076be3c1;1
large-refactorings/dubbo;1e693f2201da51ecd8281a098ecfdedf92bc1000;4
large-refactorings/dubbo;7c935961f1843c186d19fe3df35eabb45efef5e1;55
large-refactorings/dubbo;3035dba43e7e765ab9790ac391e6509b60b082ef;1
large-refactorings/dubbo;81f894c372f5fef3b2c0f68ec29a414391fe9cc3;1
large-refactorings/dubbo;5cfbb1d691b4f30b1f2c6961b67a49cff9078ec7;5
large-refactorings/dubbo;4cba3162a653bb8150d9544e9fffd9a22512276d;2
